2023-06-12 16:07:53.361847	https://www.encodeproject.org/report/?type=File&assembly=GRCh38&assay_title=TF+ChIP-seq&file_format=bam&output_type=alignments&biosample_ontology.term_name=K562&biosample_ontology.term_name=A549&biosample_ontology.term_name=MCF-7&biosample_ontology.term_name=HeLa-S3&biosample_ontology.term_name=SK-N-SH&biosample_ontology.term_name=HCT116&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF730FGC/	ENCFF730FGC	ENCFF730FGC	/experiments/ENCSR535HFQ/	GRCh38	2_1	2	bam	bam		580867531	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 6 hours	/biosamples/ENCBS006JGY/	FOSL2	/files/ENCFF730FGC/@@download/ENCFF730FGC.bam	/files/ENCFF110MCL/,/files/ENCFF220ZNM/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/4efe0c0d-25b3-4a81-8123-64fc3fb08af4/,/chip-library-quality-metrics/9009ed46-d149-45be-8688-5cc0c7c6afad/,/chip-alignment-quality-metrics/80bd0420-a168-406c-8f81-ed26e4b5a1b8/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/6dca8630-924f-471e-b363-bb8d672de19e/	2021-01-02T06:26:24.394083+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF828ZOV/	ENCFF828ZOV	ENCFF828ZOV	/experiments/ENCSR458VTP/	GRCh38	1_1	1	bam	bam		810936806	ChIP-seq	A549	lung	treated with 100.0 nM dexamethasone (agonist) for 20.0 minutes	/biosamples/ENCBS246FMQ/	NR3C1	/files/ENCFF828ZOV/@@download/ENCFF828ZOV.bam	/files/ENCFF110MCL/,/files/ENCFF675WFP/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/6a7fe2ea-3ac0-40b5-85a0-5e7bee74950f/,/chip-library-quality-metrics/f0ca2380-fff0-435a-85c7-3641f42e242e/,/chip-alignment-quality-metrics/339755ca-6d92-4048-84de-0a092af06631/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/8039c5ce-8ef3-4721-be25-b8d8cc7d5c51/	2021-01-02T07:46:51.441892+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF996XXS/	ENCFF996XXS	ENCFF996XXS	/experiments/ENCSR458VTP/	GRCh38	2_1	2	bam	bam		750511973	ChIP-seq	A549	lung	treated with 100.0 nM dexamethasone (agonist) for 20.0 minutes	/biosamples/ENCBS686ZWW/	NR3C1	/files/ENCFF996XXS/@@download/ENCFF996XXS.bam	/files/ENCFF110MCL/,/files/ENCFF287HHY/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/634bcc87-7a4e-4e4a-a039-f6843dc97dd4/,/chip-alignment-enrichment-quality-metrics/a1b1dc80-16c8-424d-92a1-b828e8e08b54/,/chip-library-quality-metrics/169ccd71-5658-4c84-804d-ffcead1846e3/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/8039c5ce-8ef3-4721-be25-b8d8cc7d5c51/	2021-01-02T07:46:54.095825+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF456UOX/	ENCFF456UOX	ENCFF456UOX	/experiments/ENCSR691GRA/	GRCh38	3_1	3	bam	bam		670106626	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 8 hours	/biosamples/ENCBS686TDM/	NR3C1	/files/ENCFF456UOX/@@download/ENCFF456UOX.bam	/files/ENCFF754VFN/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/38e23178-1bc7-4ab7-9ff9-ecedd9553e41/,/chip-library-quality-metrics/d77dddea-6b65-4aa7-aefc-b782ccf6ad85/,/chip-alignment-enrichment-quality-metrics/a41e5bd8-b67e-4ce3-8b72-a0726b63d4f2/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/995669f6-b505-4f3d-ba9a-52d09602165b/	2021-01-03T09:09:52.833872+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF973DXN/	ENCFF973DXN	ENCFF973DXN	/experiments/ENCSR000BSB/	GRCh38	1_1	1	bam	bam		866023904	ChIP-seq	HCT116	colon,large intestine,intestine,epithelium		/biosamples/ENCBS389ENC/	RAD21	/files/ENCFF973DXN/@@download/ENCFF973DXN.bam	/files/ENCFF000PBK/,/files/ENCFF110MCL/								50	50	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/b0d319f8-578b-4fca-a7a7-7e6ed5ce13ad/,/chip-library-quality-metrics/730507a8-e2e6-4f3f-85f7-cdb744b95d07/,/chip-alignment-quality-metrics/983cb0b5-466d-4082-b64c-1e383e7351c7/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/95affed8-8059-402f-baab-0c8b36f4fe1b/	2021-01-02T03:26:59.589488+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF687ZVT/	ENCFF687ZVT	ENCFF687ZVT	/experiments/ENCSR606ZTC/	GRCh38	1_1	1	bam	bam		720847272	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 4 hours	/biosamples/ENCBS875FUH/	CEBPB	/files/ENCFF687ZVT/@@download/ENCFF687ZVT.bam	/files/ENCFF110MCL/,/files/ENCFF921TZP/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/0e4a4a48-b66c-4754-9bb4-7be09817af1a/,/chip-library-quality-metrics/a33fbbdd-abb5-4214-af9d-5c551f8af5a7/,/chip-alignment-enrichment-quality-metrics/b292dd19-c92e-4561-a4b0-bd924dd71ff9/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/22986691-4f88-4d57-9252-7beceef622aa/	2021-01-02T04:43:49.626692+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF068RPQ/	ENCFF068RPQ	ENCFF068RPQ	/experiments/ENCSR000BJT/	GRCh38	2_1	2	bam	bam		505017788	ChIP-seq	A549	lung	treated with 0.02 percent ethanol for 1 hour	/biosamples/ENCBS423ENC/	NR3C1	/files/ENCFF068RPQ/@@download/ENCFF068RPQ.bam	/files/ENCFF110MCL/,/files/ENCFF000NDD/								36	36	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/3010d9c5-33e5-40fa-9d97-79166189171f/,/chip-alignment-quality-metrics/eefa755c-1f43-4234-b26c-d420d6ef2fc6/,/chip-alignment-enrichment-quality-metrics/8fdbcb4f-766f-4512-b3c0-e0e253b4193f/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/b81d74c8-26ad-47e9-ada6-cf4d5902a82c/	2021-01-02T05:55:22.914987+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF253KCH/	ENCFF253KCH	ENCFF253KCH	/experiments/ENCSR000BTI/	GRCh38	1_1	1	bam	bam		1144356390	ChIP-seq	A549	lung		/biosamples/ENCBS164AAA/	GATA3	/files/ENCFF253KCH/@@download/ENCFF253KCH.bam	/files/ENCFF000NBH/,/files/ENCFF110MCL/								50	50	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/19d30f4d-5f41-4a89-afd3-ce4fb87ba38e/,/chip-library-quality-metrics/3d393d08-0fc1-40ff-8a83-a0c6956c8fcb/,/chip-alignment-enrichment-quality-metrics/33976591-10a4-4c55-ab92-723d032902d5/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/c0583249-78bd-4b4f-82fd-3691b66ad76b/	2021-01-05T20:07:38.403970+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF231YBR/	ENCFF231YBR	ENCFF231YBR	/experiments/ENCSR770OTI/	GRCh38	1_1	1	bam	bam		777175791	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 2 hours	/biosamples/ENCBS313YTO/	EP300	/files/ENCFF231YBR/@@download/ENCFF231YBR.bam	/files/ENCFF466JAI/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/6f1d9146-8546-4669-8501-0e374d269c19/,/chip-alignment-quality-metrics/e31b27db-1526-4279-8f3b-a6b6a423fe9c/,/chip-alignment-enrichment-quality-metrics/9b01c0f6-e312-40c7-a4d1-b7ae86918cf4/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/a5538bb4-4905-4dc6-980d-c4a36365a37f/	2021-01-03T08:42:52.892658+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF885XCV/	ENCFF885XCV	ENCFF885XCV	/experiments/ENCSR226UQG/	GRCh38	2_1	2	bam	bam		784995787	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 10 hours	/biosamples/ENCBS710NDE/	JUNB	/files/ENCFF885XCV/@@download/ENCFF885XCV.bam	/files/ENCFF110MCL/,/files/ENCFF280XMA/								51	51	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/1981a2a8-13fc-4829-ae41-0e55313f265a/,/chip-alignment-quality-metrics/2ee1ccfc-c746-421c-9b5f-84968a499a82/,/chip-alignment-enrichment-quality-metrics/cd1a01f4-820d-452e-93d5-ff6796248af7/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/7285ee01-5942-48d3-a4d9-d356ce9ff017/	2021-01-02T10:38:37.690786+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF036VGE/	ENCFF036VGE	ENCFF036VGE	/experiments/ENCSR593DGU/	GRCh38	2_1	2	bam	bam		697530841	ChIP-seq	A549	lung		/biosamples/ENCBS964CQT/	FOSL2	/files/ENCFF036VGE/@@download/ENCFF036VGE.bam	/files/ENCFF110MCL/,/files/ENCFF452QZE/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/e09ecd58-90a8-4a60-800f-9da84880adb0/,/chip-library-quality-metrics/6bb7cde1-556e-443f-b7a3-70d28c294745/,/chip-alignment-enrichment-quality-metrics/7a30c62d-065a-4a11-be87-72d0a3351a40/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/a05152cb-07f8-4f7e-8b11-32a9842f4aa2/	2021-01-02T05:24:39.521401+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF858NMK/	ENCFF858NMK	ENCFF858NMK	/experiments/ENCSR000DMN/	GRCh38	2_1	2	bam	bam		928881503	ChIP-seq	MCF-7	mammary gland,epithelium,exocrine gland		/biosamples/ENCBS252AAA/	POLR2A	/files/ENCFF858NMK/@@download/ENCFF858NMK.bam	/files/ENCFF000SBP/,/files/ENCFF110MCL/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/05a73b13-b7fd-4977-803b-a5f9e20d3e89/,/chip-alignment-enrichment-quality-metrics/558c9330-8da7-4b39-8a91-2a231503e02c/,/chip-library-quality-metrics/fa5b1e82-4b6d-45bf-a6f5-8b1fe47f18e1/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/369aef2b-53ff-4b6a-bfdc-6ce2c501c331/	2021-01-02T01:49:32.402688+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF430LXJ/	ENCFF430LXJ	ENCFF430LXJ	/experiments/ENCSR269RPR/	GRCh38	2_1	2	bam	bam		756768802	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 2 hours	/biosamples/ENCBS016CUF/	JUNB	/files/ENCFF430LXJ/@@download/ENCFF430LXJ.bam	/files/ENCFF217SOO/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/931c343f-0584-4806-9cda-2f7f1edf8f46/,/chip-alignment-quality-metrics/0d2b91b8-3206-4b3c-a3e1-644a03de42ef/,/chip-library-quality-metrics/0ce58fe4-4d28-4b35-956b-7c3ebe5a72bf/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/0cc90faa-32ef-458f-ad0a-befeb3888e93/	2021-01-03T21:59:12.721928+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF720GIL/	ENCFF720GIL	ENCFF720GIL	/experiments/ENCSR646EFO/	GRCh38	1_1	1	bam	bam		574123938	ChIP-seq	A549	lung	treated with 100 nM dexamethasone (agonist) for 8 hours	/biosamples/ENCBS355ZGM/	HES2	/files/ENCFF720GIL/@@download/ENCFF720GIL.bam	/files/ENCFF456CFD/,/files/ENCFF110MCL/								51	51	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/4f9b2c10-770c-47b5-9ccd-804e7d9bdd39/,/chip-alignment-quality-metrics/e8b48cc0-54e2-45d0-a817-1b26081c0087/,/chip-library-quality-metrics/015bac01-f92f-44e3-a837-7cfb3c2b1d99/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/5e36abe5-5cde-4500-b43c-f54be2a1bb55/	2021-01-02T03:46:56.782085+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF685TWY/	ENCFF685TWY	ENCFF685TWY	/experiments/ENCSR000BQP/	GRCh38	1_1	1	bam	bam		1277134112	ChIP-seq	A549	lung	treated with 0.02 percent ethanol for 1 hour	/biosamples/ENCBS423ENC/	REST	/files/ENCFF685TWY/@@download/ENCFF685TWY.bam	/files/ENCFF000NDY/,/files/ENCFF110MCL/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/132bf9db-a82c-4b30-92ec-77a36ada2e5b/,/chip-alignment-enrichment-quality-metrics/67e9f09e-6527-443c-87ee-f82c4adcc955/,/chip-library-quality-metrics/fe19b52a-a996-4240-bae5-3bf5130eca04/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/aaee988c-bdf3-4950-bff0-cc38c565c3bf/	2021-01-05T20:23:05.596553+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF757WYD/	ENCFF757WYD	ENCFF757WYD	/experiments/ENCSR690GUG/	GRCh38	1_1	1	bam	bam		567595637	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS268OJH/	U2AF1	/files/ENCFF757WYD/@@download/ENCFF757WYD.bam	/files/ENCFF871VOL/,/files/ENCFF110MCL/								40	40	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/fc797498-e571-43ad-9c58-167efa7c6b79/,/chip-library-quality-metrics/5619cf6b-daa8-4404-87c6-90a268a1f0df/,/chip-alignment-quality-metrics/d8aa7bb0-e4bc-4636-bbdc-c2789f609456/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/e33fb6c1-9249-4ae1-a34e-4946b7b66b66/	2020-12-03T10:04:41.226166+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF937NLU/	ENCFF937NLU	ENCFF937NLU	/experiments/ENCSR546KCN/	GRCh38	2_1	2	bam	bam		1631019617	ChIP-seq	MCF-7	mammary gland,epithelium,exocrine gland	stably expressing C-terminal eGFP-tagged FOSL2	/biosamples/ENCBS829WBT/	FOSL2	/files/ENCFF937NLU/@@download/ENCFF937NLU.bam	/files/ENCFF463YWP/,/files/ENCFF110MCL/								49	50	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/4a7e6f38-0484-4414-9450-e56e24ed2672/,/chip-alignment-enrichment-quality-metrics/f1713762-54ae-4a48-84b6-13206b3a10f0/,/chip-library-quality-metrics/56147b31-8c77-4105-9f33-f6ff8bddb8ee/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/0c534b45-096d-4ce1-9452-a72adcf8dc55/	2020-12-03T19:41:45.203979+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF808LIP/	ENCFF808LIP	ENCFF808LIP	/experiments/ENCSR897ZXU/	GRCh38	2_1	2	bam	bam		3494252391	ChIP-seq	MCF-7	mammary gland,epithelium,exocrine gland		/biosamples/ENCBS705BBA/	E2F8	/files/ENCFF808LIP/@@download/ENCFF808LIP.bam	/files/ENCFF251YCF/,/files/ENCFF152QAM/,/files/ENCFF110MCL/								100	100	2	paired-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/9d3f7ec2-d87b-4076-bd98-7f6b304e4179/,/chip-library-quality-metrics/b2f4a3a5-6978-4f1f-b09c-066ddace2848/,/chip-alignment-enrichment-quality-metrics/6eaf0735-34f7-4a77-8cf7-2be36e260f1e/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/4e5bd512-5dcc-44b3-b0cf-b29be2139fae/	2020-12-03T14:27:54.363530+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF126YFU/	ENCFF126YFU	ENCFF126YFU	/experiments/ENCSR479QAJ/	GRCh38	1_1	1	bam	bam		425293852	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS425BSQ/	U2AF2	/files/ENCFF126YFU/@@download/ENCFF126YFU.bam	/files/ENCFF110MCL/,/files/ENCFF246FAV/								40	40	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/eb1956b5-4f18-41d8-834d-bd0dca0b7851/,/chip-alignment-enrichment-quality-metrics/d66060e5-6454-45c9-8535-036aff3008ea/,/chip-library-quality-metrics/c33bd804-ce11-464e-95e9-4432632b33be/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/e6e34971-bbba-4ea1-b876-0c80f432d414/	2020-12-03T22:53:35.233942+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF555MUX/	ENCFF555MUX	ENCFF555MUX	/experiments/ENCSR574XEO/	GRCh38	1_1	1	bam	bam		4418378301	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS727RLP/	NUFIP1	/files/ENCFF555MUX/@@download/ENCFF555MUX.bam	/files/ENCFF572GPA/,/files/ENCFF025YQV/,/files/ENCFF110MCL/								100	100	2	paired-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/bb6994d7-1cfd-4fc2-b261-41461b5f37e1/,/chip-library-quality-metrics/62635d94-9fa8-40df-86a1-5add1fc14dfd/,/chip-alignment-enrichment-quality-metrics/10ddb561-d22b-4878-b562-6629d69fc1ed/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/31763eff-f59e-44c7-a838-5d7bc45a072e/	2020-12-03T17:30:00.803889+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF434SLE/	ENCFF434SLE	ENCFF434SLE	/experiments/ENCSR591CCL/	GRCh38	1_1	1	bam	bam		8833179522	ChIP-seq	K562	blood,bodily fluid	stably expressing C-terminal eGFP-tagged ZNF512	/biosamples/ENCBS725WFV/	ZNF512	/files/ENCFF434SLE/@@download/ENCFF434SLE.bam	/files/ENCFF110MCL/,/files/ENCFF123LEB/,/files/ENCFF229NRD/								100	100	2	paired-ended	nt	alignment	alignments		/chip-library-quality-metrics/96eff353-94eb-427f-8baa-813b26d73dbd/,/chip-alignment-quality-metrics/ca78653c-fc8d-4de6-8485-58a589a3bed5/,/chip-alignment-enrichment-quality-metrics/cbdd31f3-8782-40b7-a36c-679996eb8e25/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/d81f5bf5-6147-45df-aa01-9ed5c21fa891/	2020-12-03T15:02:22.252304+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF641POX/	ENCFF641POX	ENCFF641POX	/experiments/ENCSR279IMD/	GRCh38	2_1	2	bam	bam		1333794053	ChIP-seq	K562	blood,bodily fluid	genetically modified (insertion) using CRISPR targeting H. sapiens HMGXB4	/biosamples/ENCBS886WXS/	HMGXB4	/files/ENCFF641POX/@@download/ENCFF641POX.bam	/files/ENCFF110MCL/,/files/ENCFF602WUC/								100	100	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/9cfaf851-b499-45ac-a31c-61023d926a55/,/chip-alignment-enrichment-quality-metrics/1541a85f-977f-4792-a047-1c775fb6a219/,/chip-library-quality-metrics/71bb653c-5780-4482-aaa3-63a23da4ef58/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/77049683-4020-41df-b4b2-6b03cf5290e5/	2022-12-19T20:51:41.924905+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF464JBU/	ENCFF464JBU	ENCFF464JBU	/experiments/ENCSR619GFP/	GRCh38	1_1	1	bam	bam		3250835105	ChIP-seq	K562	blood,bodily fluid	stably expressing C-terminal eGFP-tagged HINFP	/biosamples/ENCBS436RZW/	HINFP	/files/ENCFF464JBU/@@download/ENCFF464JBU.bam	/files/ENCFF541TDH/,/files/ENCFF551WWR/,/files/ENCFF110MCL/								100	100	2	paired-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/f0b96350-ae4f-41b9-aff2-f31495f97ad1/,/chip-library-quality-metrics/428cc436-cefa-4108-907c-534ea0c31258/,/chip-alignment-quality-metrics/0320cada-88ba-4fa4-9017-d56ebfdf7167/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/d559d0ba-aa82-44ac-b99c-8e308f740a57/	2020-12-03T10:51:50.189253+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF687FQH/	ENCFF687FQH	ENCFF687FQH	/experiments/ENCSR194IJN/	GRCh38	2_1	2	bam	bam		1177417678	ChIP-seq	K562	blood,bodily fluid	genetically modified (insertion) using CRISPR targeting H. sapiens ZNF766	/biosamples/ENCBS605NSN/	ZNF766	/files/ENCFF687FQH/@@download/ENCFF687FQH.bam	/files/ENCFF862UUB/,/files/ENCFF734FMD/,/files/ENCFF110MCL/								50	50	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/0d635c43-2b6a-4313-bcc6-cf8f99472f19/,/chip-alignment-enrichment-quality-metrics/0a294b94-478c-479b-8d49-f28d0e0d888a/,/chip-library-quality-metrics/f0e129ac-88a2-4c58-86e7-2a409c2db51e/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/fcade84a-4981-4dc7-a6a1-ce512dd02461/	2020-12-04T07:22:49.020735+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF399SNQ/	ENCFF399SNQ	ENCFF399SNQ	/experiments/ENCSR414TYY/	GRCh38	2_1	2	bam	bam		4426307646	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS232KKV/	RUNX1	/files/ENCFF399SNQ/@@download/ENCFF399SNQ.bam	/files/ENCFF002DPH/,/files/ENCFF002EGD/,/files/ENCFF110MCL/								100	100	2	paired-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/c5a74333-e0ae-44a5-a6c3-b7b220f91d64/,/chip-alignment-quality-metrics/fd8a68ab-9f40-4ef8-bd96-7e56b01c90ae/,/chip-library-quality-metrics/b47045fa-5af7-4fba-9af7-58c20941ca6d/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/86fede99-b343-43e1-951c-9de6ec5c79a4/	2020-12-04T12:07:54.747539+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF116IUC/	ENCFF116IUC	ENCFF116IUC	/experiments/ENCSR283ZRI/	GRCh38	1_1	1	bam	bam		423757293	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS964WYU/	POLR2G	/files/ENCFF116IUC/@@download/ENCFF116IUC.bam	/files/ENCFF110MCL/,/files/ENCFF355VVD/								40	40	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/cc8939ee-a19d-44cb-b647-d760b707dbe3/,/chip-library-quality-metrics/79a29c9b-bfac-4bc1-b63c-ffa63938f83a/,/chip-alignment-quality-metrics/06a0a3a7-2b9e-4902-bbf7-c4f2e6284c93/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/1352df38-3160-481b-a8a0-1e960dfd70eb/	2020-12-04T05:32:35.317271+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF444RRI/	ENCFF444RRI	ENCFF444RRI	/experiments/ENCSR000EIA/	GRCh38	1_1	1	bam	bam		1021149681	ChIP-seq	SK-N-SH	brain		/biosamples/ENCBS376ENC/	MXI1	/files/ENCFF444RRI/@@download/ENCFF444RRI.bam	/files/ENCFF110MCL/,/files/ENCFF000ZRE/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/d9f99d24-1c16-4929-92d0-c26a34857aa0/,/chip-library-quality-metrics/c2c35a6d-8be2-4521-aff7-f183bd6a5387/,/chip-alignment-enrichment-quality-metrics/680a25bf-17ed-4300-8b8f-45cd45f9aaf1/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/77d3025b-0f0a-48b6-a86b-e23b08d01f07/	2020-12-27T01:49:47.406303+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF074AQS/	ENCFF074AQS	ENCFF074AQS	/experiments/ENCSR000EGU/	GRCh38	2_1	2	bam	bam		245261199	ChIP-seq	K562	blood,bodily fluid	treated with interferon alpha for 30.0 minutes	/biosamples/ENCBS852AAA/	IRF1	/files/ENCFF074AQS/@@download/ENCFF074AQS.bam	/files/ENCFF000YSL/,/files/ENCFF110MCL/								27	27	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/290b1601-3e27-4b10-8be8-0662a2f80037/,/chip-library-quality-metrics/cd72d1c9-8b60-4261-b129-a659fd3ddfd6/,/chip-alignment-quality-metrics/c416acf3-91dc-4c1c-b441-2e3afe934891/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/c94cfc85-ba82-40c8-b9c4-e8a3b3f9c2be/	2020-12-26T11:42:47.422935+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF390YVA/	ENCFF390YVA	ENCFF390YVA	/experiments/ENCSR000BGO/	GRCh38	1_1	1	bam	bam		879838000	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS113ENC/	POLR2A	/files/ENCFF390YVA/@@download/ENCFF390YVA.bam	/files/ENCFF110MCL/,/files/ENCFF000PEV/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/8d4e352a-0923-4e67-82a5-53af27551faf/,/chip-alignment-quality-metrics/067e2926-c0bb-4b9d-957b-02d269f11556/,/chip-library-quality-metrics/d9d8191f-281e-4b62-a07f-bfe2e33bdaf3/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/ca071e79-e681-48b6-85de-aeb5a9897e99/	2020-12-26T22:56:23.084420+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
